id;title;year;genre;duration;country;director
tt0819916;No Right Turn;2009;Drama, Mystery, Thriller;91;Denmark;David Noel Bourke
tt0821640;Ghosts of Girlfriends Past;2009;Comedy, Fantasy, Romance;100;USA;Mark Waters
tt0821642;The Soloist;2009;Biography, Drama, Music;117;UK, France, USA;Joe Wright
tt0822833;Mentiras y gordas;2009;Comedy, Drama;107;Spain;Alfonso Albacete, David Menkes
tt0822847;Priest;2011;Action, Horror, Thriller;87;USA;Scott Stewart
tt0824758;The Last Station;2009;Biography, Drama, Romance;112;UK, Germany, Russia;Michael Hoffman
tt0825282;OÃ¹ va la nuit;2011;Drama;105;France, Belgium;Martin Provost
tt0825283;Maximum Ride;2016;Action, Adventure, Comedy;88;USA;Jay Martin
tt0826593;Pandemic;2009;Drama, Sci-Fi, Thriller;91;USA;Jason Connery
tt0826751;Steppin: The Movie;2009;Comedy, Music;138;USA;Michael Taliferro
tt0828103;Taking Chances;2009;Comedy;99;USA;Talmage Cooley
tt0829150;Dracula Untold;2014;Action, Drama, Fantasy;92;USA, UK, Ireland;Gary Shore
tt0829176;Gallowwalkers;2012;Action, Adventure, Fantasy;90;USA, UK;Andrew Goth
tt0829251;No-Do;2009;Horror, Mystery;94;Spain;Elio Quiroga
tt0830538;The Seduction of Dr. Fugazzi;2009;Thriller;96;USA;October Kingsley
tt0831279;The Casino Job;2009;Crime, Drama;81;USA;Christopher Robin Hood
tt0831280;Waking Madison;2010;Drama;89;USA;Katherine Brooks
tt0831387;Godzilla;2014;Action, Adventure, Sci-Fi;123;USA, Japan;Gareth Edwards
tt0832318;What Goes Up;2009;Drama;115;USA;Jonathan Glatzer
tt0834001;Underworld: Rise of the Lycans;2009;Action, Adventure, Fantasy;92;USA, New Zealand;Patrick Tatopoulos
tt0835418;The Babymakers;2012;Comedy;95;USA;Jay Chandrasekhar
tt0835775;Electric Slide;2014;Action, Biography, Crime;95;USA;Tristan Patterson
tt0835802;Krystal;2017;Comedy, Drama;90;USA;William H. Macy
tt0837156;Pee-wee's Big Holiday;2016;Comedy, Family;90;USA;John Lee
tt0837559;Approaching Midnight;2013;Crime, Drama, Romance;86;USA;Sam Logan Khaleghi
tt0837562;Hotel Transylvania;2012;Animation, Comedy, Family;91;USA;Genndy Tartakovsky
tt0837795;Frame of Mind;2009;Drama;88;USA;Carl T. Evans
tt0838232;The Pink Panther 2;2009;Action, Adventure, Comedy;92;USA;Harald Zwart
tt0838241;Street Dreams;2009;Drama;88;USA;Chris Zamoscianyk
tt0838247;After.Life;2009;Drama, Mystery, Thriller;104;USA;Agnieszka Wojtowicz-Vosloo
tt0839742;Bhopal: A Prayer for Rain;2014;Drama;96;UK, India;Ravi Kumar
tt0839856;How to Seduce Difficult Women;2009;Comedy;94;USA;Richard Temtchine
tt0840361;The Town;2010;Crime, Drama, Thriller;125;USA;Ben Affleck
tt0842926;The Kids Are All Right;2010;Comedy, Drama, Romance;106;USA;Lisa Cholodenko
tt0843358;My Dog Tulip;2009;Animation, Drama;83;USA;Paul Fierlinger, Sandra Fierlinger
tt0843852;Growing Out;2009;Comedy, Horror;106;USA;Graham Ratliff
tt0843876;The Strip;2009;Comedy;91;USA;Jameel Khan
tt0844471;Cloudy with a Chance of Meatballs;2009;Animation, Adventure, Comedy;90;USA;Phil Lord, Christopher Miller
tt0844479;The Collector;2009;Horror, Thriller;90;USA;Marcus Dunstan
tt0844708;The Last House on the Left;2009;Horror, Thriller;110;USA, UK;Dennis Iliadis
tt0844866;Killer by Nature;2010;Adventure, Crime, Drama;94;USA;Douglas S. Younglove
tt0844993;Hoodwinked Too! Hood vs. Evil;2011;Animation, Comedy, Crime;86;USA;Mike Disa
tt0846004;Gangster Exchange;2010;Action;95;Canada;Dean Bajramovic
tt0847180;Loot;2011;Action, Comedy, Crime;110;India;Rajnish Thakur, Sanjay Khanna
tt0847215;Neowolf;2010;Horror, Thriller;88;USA;Yvan Gauthier
tt0847221;Streetballers;2009;Drama, Sport;119;USA;Matt Krentz
tt0847825;The Speed of Thought;2011;Sci-Fi, Thriller;93;USA;Evan Oppenheimer
tt0848228;The Avengers;2012;Action, Adventure, Sci-Fi;143;USA;Joss Whedon
tt0848537;Epic;2013;Animation, Adventure, Family;102;USA;Chris Wedge
tt0848554;Travis;2016;Horror, Sci-Fi, Thriller;98;USA;David Blair, Adam Pitman
tt0850648;American Cowslip;2009;Comedy;107;USA;Mark David
tt0850677;Jack & Diane;2012;Drama, Horror, Romance;110;USA;Bradley Rust Gray
tt0850709;Risen;2010;Biography, Drama;121;UK;Neil Jones
tt0851471;Sir Billi;2012;Animation, Adventure, Comedy;76;UK, USA;Sascha Hartmann
tt0851515;Feng kuang de sai che;2009;Action, Adventure, Comedy;99;China;Hao Ning
tt0851530;The Lodger;2009;Crime, Drama, Horror;95;USA;David Ondaatje
tt0856796;KolorÃ¡dÃ³ Kid;2010;Drama, Romance;111;Hungary, UK;AndrÃ¡s VÃ¡gvÃ¶lgyi B.
tt0857190;The Sweeney;2012;Action, Crime, Drama;112;UK;Nick Love
tt0857275;Wonderful World;2009;Drama, Romance;89;USA, Germany;Joshua Goldin
tt0858411;2001 Maniacs: Field of Screams;2010;Comedy, Horror;84;USA;Tim Sullivan
tt0859635;Super Troopers 2;2018;Comedy, Crime, Mystery;99;USA;Jay Chandrasekhar
tt0860906;Evangerion shin gekijÃ´ban: Ha;2009;Animation, Action, Drama;112;Japan;Masayuki, Kazuya Tsurumaki
tt0860907;Evangelion Shin GekijÃ´ban: Kyu;2012;Animation, Action, Drama;96;Japan;Mahiro Maeda, Masayuki
tt0862467;Valhalla Rising;2009;Adventure, Drama, Fantasy;93;Denmark, UK;Nicolas Winding Refn
tt0862748;Rupan sansei;2014;Action, Adventure, Comedy;133;Japan, USA;James Bobin, RyÃ»hei Kitamura
tt0862930;Dukun;2018;Horror, Thriller;108;Malaysia;Dain Said
tt0864835;Mr. Peabody & Sherman;2014;Animation, Adventure, Comedy;92;USA;Rob Minkoff
tt0865559;My Life in Ruins;2009;Comedy, Romance;95;USA, Spain;Donald Petrie
tt0865560;Now & Later;2009;Drama;99;USA;Philippe Diaz
tt0865561;6 Month Rule;2011;Comedy;100;USA;Blayne Weaver
tt0870157;Kopf oder Zahl;2009;Drama;94;Germany;Benjamin Eicher, Timo Joh. Mayer
tt0870937;Open Graves;2009;Horror, Thriller;88;Spain, UK;Ãlvaro de ArmiÃ±Ã¡n
tt0870984;Antichrist;2009;Drama, Horror;108;Denmark, Germany, France, Sweden, Italy, Poland;Lars von Trier
tt0871893;Surprise, Surprise;2010;Drama;83;USA;Jerry Turner
tt0872230;My Soul to Take;2010;Horror, Mystery, Thriller;107;USA;Wes Craven
tt0873886;Red State;2011;Action, Crime, Horror;88;USA;Kevin Smith
tt0874271;Elsewhere;2009;Crime, Drama, Thriller;106;USA;Nathan Hope
tt0875034;Nine;2009;Drama, Musical, Romance;118;UK, USA;Rob Marshall
tt0875613;Rift;2011;Horror, Thriller;100;USA;LazRael Lison
tt0878654;Bulletface;2010;Thriller;82;USA;Albert Pyun, Howie Askins
tt0878804;The Blind Side;2009;Biography, Drama, Sport;129;USA;John Lee Hancock
tt0878814;Jewtopia;2012;Comedy, Romance;90;USA;Bryan Fogel
tt0878835;Please Give;2010;Comedy, Drama;87;USA;Nicole Holofcener
tt0879403;The Frost;2009;Drama;103;Norway, Spain;Ferran AudÃ­
tt0879870;Eat Pray Love;2010;Drama, Romance;133;USA;Ryan Murphy
tt0880569;Mama I Want to Sing;2011;Drama, Family, Musical;100;USA;Charles Randolph-Wright
tt0880570;The Ministers;2009;Crime, Drama;89;USA;Franc. Reyes
tt0881320;Sanctum;2011;Adventure, Drama, Thriller;108;USA, Australia;Alister Grierson
tt0881891;All About Steve;2009;Comedy, Romance;99;USA;Phil Traill
tt0882789;Mr. Right;2009;Comedy, Drama, Romance;95;UK;David Morris, Jacqui Morris
tt0882806;Sugar Boxx;2009;Crime, Drama;86;USA;Cody Jarrett
tt0882977;Snitch;2013;Action, Drama, Thriller;112;USA, United Arab Emirates, UK;Ric Roman Waugh
tt0884214;Wreckage;2010;Horror, Thriller;87;USA;John Asher
tt0884227;Within;2009;Drama, Thriller;95;USA;Hanelle M. Culpepper
tt0884726;Legends of Oz: Dorothy's Return;2013;Animation, Adventure, Family;88;USA, India;Will Finn, Daniel St. Pierre
tt0884732;The Wedding Ringer;2015;Comedy;101;USA;Jeremy Garelick
tt0886539;Luck by Chance;2009;Drama;156;India;Zoya Akhtar
tt0887143;Hyenas;2011;Horror;92;USA;Eric Weston
tt0887161;Repo;2010;Comedy, Drama;97;USA;Benjamin Gourley
tt0887769;Kerala Varma Pazhassi Raja;2009;Action, Biography, Drama;195;India;T. Hariharan
tt0887966;Under New Management;2009;Comedy, Crime, Drama;100;USA;Joe Otting
tt0889146;My Name Is Jerry;2009;Comedy, Drama;96;USA;Morgan Mead
tt0889573;The Switch;2010;Comedy, Drama, Romance;101;USA;Josh Gordon, Will Speck
tt0889583;BrÃ¼no;2009;Comedy;81;USA, UK;Larry Charles
tt0891592;Street Fighter: The Legend of Chun-Li;2009;Action, Crime, Thriller;96;Canada, India, USA, Japan, Thailand;Andrzej Bartkowiak
tt0892051;Evil Angel;2009;Horror, Mystery, Thriller;123;USA;Richard Dutcher
tt0892094;Ready or Not;2009;Comedy;88;USA;Sean Doyle
tt0892318;Letters to Juliet;2010;Adventure, Comedy, Drama;105;USA;Gary Winick
tt0892392;Serbian Scars;2009;Action, Drama, Thriller;97;USA;Brent Huff
tt0892767;Horsemen;2009;Crime, Drama, Mystery;90;USA;Jonas Ã…kerlund
tt0892769;How to Train Your Dragon;2010;Animation, Action, Adventure;98;USA;Dean DeBlois, Chris Sanders
tt0892782;Monsters vs. Aliens;2009;Animation, Action, Comedy;94;USA;Rob Letterman, Conrad Vernon
tt0892791;Shrek Forever After;2010;Animation, Adventure, Comedy;93;USA;Mike Mitchell
tt0892904;White on Rice;2009;Comedy;83;USA;Dave Boyle
tt0893367;Robodoc;2009;Comedy, Sci-Fi;96;USA;Stephen Maddocks
tt0893412;From Prada to Nada;2011;Comedy, Drama, Romance;107;Mexico, USA;Angel Gracia
tt0893532;Kill Theory;2009;Horror, Thriller;85;USA;Chris Moore
tt0896529;Cairo Time;2009;Drama, Romance;90;Canada, Ireland, Egypt;Ruba Nadda
tt0896811;Friends (With Benefits);2009;Comedy, Romance;94;USA;Gorman Bechard
tt0896872;The Whistleblower;2010;Action, Biography, Crime;112;Canada, Germany;Larysa Kondracki
tt0896923;The City of Your Final Destination;2009;Drama, Romance;117;USA;James Ivory
tt0898367;The Road;2009;Drama;111;USA;John Hillcoat
tt0899106;Love Happens;2009;Drama, Romance;109;USA, Canada, UK;Brandon Camp
tt0899145;Don't Fade Away;2010;Drama;89;USA;Luke Kasdan
tt0899154;The Key Man;2011;Crime, Drama, Thriller;80;USA;Peter Himmelstein
tt0900387;Suite FranÃ§aise;2014;Drama, Romance, War;107;UK, France, Canada, Belgium, USA;Saul Dibb
tt0901476;Bride Wars;2009;Comedy, Romance;89;USA;Gary Winick
tt0901494;Life Is Hot in Cracktown;2009;Crime, Drama;99;USA;Buddy Giovinazzo
tt0901504;Psych:9;2010;Horror, Mystery, Thriller;98;USA, UK, Czech Republic;Andrew Shortell
tt0902982;The Harimaya Bridge;2009;Drama;120;USA;Aaron Woolfolk
tt0903036;Westbrick Murders;2010;Action, Crime, Thriller;90;Denmark, UK, USA;Shaun Rana
tt0903606;Hooking Up;2009;Comedy, Drama;95;USA;Vincent Scordia
tt0903624;The Hobbit: An Unexpected Journey;2012;Adventure, Family, Fantasy;169;New Zealand, USA;Peter Jackson
tt0903657;Love & Mercy;2014;Biography, Drama, Music;121;USA;Bill Pohlad
tt0905372;The Thing;2011;Horror, Mystery, Sci-Fi;103;USA, Canada;Matthijs van Heijningen Jr.
tt0906013;The Grind;2012;Crime, Thriller;85;UK;Rishi Opel
tt0906083;Sveti Georgije ubiva azdahu;2009;Drama, History, Romance;120;Serbia, Bosnia and Herzegovina, Bulgaria;Srdjan Dragojevic
tt0906778;Black Butterflies;2011;Biography, Drama;100;Germany, Netherlands, South Africa;Paula van der Oest
tt0907305;Proie;2010;Adventure, Drama, Horror;90;France;Antoine Blossier
tt0910554;Frequently Asked Questions About Time Travel;2009;Comedy, Sci-Fi;83;UK;Gareth Carrivick
tt0910885;A Merry Friggin' Christmas;2014;Comedy;88;USA;Tristram Shapeero
tt0910905;In the Electric Mist;2009;Crime, Drama, Mystery;117;France, USA;Bertrand Tavernier
tt0913354;Armored;2009;Action, Crime, Thriller;88;USA;NimrÃ³d Antal
tt0913413;The Marc Pease Experience;2009;Comedy, Drama, Music;84;USA;Todd Louiso
tt0913425;Los abrazos rotos;2009;Drama, Romance, Thriller;127;Spain;Pedro AlmodÃ³var
tt0914837;44 Inch Chest;2009;Crime, Drama;95;UK;Malcolm Venville
tt0914863;Unthinkable;2010;Crime, Drama, Thriller;97;USA;Gregor Jordan
tt0915463;Jackboots on Whitehall;2010;Animation, Comedy, Sci-Fi;91;UK, Spain, Belgium;Edward McHenry, Rory McHenry
tt0918529;I Do... I Did!;2009;Comedy, Drama, Romance;92;USA;J. Jesses Smith
tt0918575;Victim;2010;Horror, Thriller;90;USA;Matt Eskandari, Michael A. Pierce
tt0918940;The Legend of Tarzan;2016;Action, Adventure, Drama;110;UK, Canada, USA;David Yates
tt0920459;De gelukkige huisvrouw;2010;Comedy, Drama, Romance;100;Netherlands;Antoinette Beumer
tt0923653;The Dead Undead;2010;Action, Horror, Sci-Fi;89;USA;Matthew R. Anderson, Edward Conna
tt0923954;Truth About Kerry;2010;Drama, Mystery, Thriller;84;USA, Ireland;Katie Torpey
tt0924129;Crossing Over;2009;Crime, Drama;113;USA;Wayne Kramer
tt0924468;Dogging: A Love Story;2009;Comedy, Drama;108;UK;Simon Ellis
tt0926084;Harry Potter and the Deathly Hallows: Part 1;2010;Adventure, Family, Fantasy;146;UK, USA;David Yates
tt0926132;Road to Red;2016;Action, Adventure, Horror;120;USA, Portugal;Tito da Costa
tt0926380;The Boys Are Back;2009;Drama;104;Australia, UK;Scott Hicks
tt0928375;Legend of the Bog;2009;Horror, Thriller;90;Ireland;Brendan Foley
tt0929618;The Penthouse;2010;Comedy;89;USA;Chris Levitus
tt0929632;Precious;2009;Drama;110;USA;Lee Daniels
tt0929742;Deep Gold;2011;Action;86;Philippines;Michael Gleissner
tt0932661;Brothers War;2009;History, War;100;USA;Jerry Buteyn
tt0932667;The Man in the Silo;2016;Drama;55;USA;Phil Donlon
tt0934446;Glenn, the Flying Robot;2010;Drama, Sci-Fi;85;Belgium;Marc Goldstein
tt0934981;The Waiter;2010;Action, Crime, Drama;92;USA;Jason Konopisos-Alvarez
tt0935075;Rabbit Hole;2010;Drama;91;USA;John Cameron Mitchell
tt0936471;Transylmania;2009;Comedy, Horror;92;USA;David Hillenbrand, Scott Hillenbrand
tt0937353;Tsvetok dyavola;2010;Mystery, Romance;90;Russia;Ekaterina Grokhovskaya
tt0938283;The Last Airbender;2010;Action, Adventure, Family;103;USA;M. Night Shyamalan
tt0938305;Freaky Deaky;2012;Comedy, Crime, Thriller;90;USA;Charles Matthau
tt0938330;Silent Hill: Revelation;2012;Horror;95;Canada, France, USA;M.J. Bassett
tt0940656;Arthur 3: la guerre des deux mondes;2010;Animation, Adventure, Family;101;France;Luc Besson
tt0940657;Arthur et la vengeance de Maltazard;2009;Animation, Adventure, Family;107;France;Luc Besson
tt0944080;Call Back;2009;Horror, Thriller;92;USA;Ben Ross
tt0944835;Salt;2010;Action, Mystery, Thriller;100;USA;Phillip Noyce
tt0945513;Source Code;2011;Action, Drama, Mystery;93;USA, Canada;Duncan Jones
tt0947798;Black Swan;2010;Drama, Thriller;108;USA;Darren Aronofsky
tt0947810;Green Zone;2010;Action, Drama, Thriller;115;UK, France, Spain, USA;Paul Greengrass
tt0948470;The Amazing Spider-Man;2012;Action, Sci-Fi;136;USA;Marc Webb
tt0951335;The New Daughter;2009;Horror, Thriller;108;USA;Luiso Berdejo
tt0954544;The Vintner's Luck;2009;Drama, Fantasy, Romance;120;New Zealand, France;Niki Caro
tt0954947;The Killer Inside Me;2010;Crime, Drama, Horror;109;UK, Sweden, Canada, USA;Michael Winterbottom
tt0955308;Robin Hood;2010;Action, Drama, History;140;USA, UK;Ridley Scott
tt0955381;Off the Ledge;2009;Comedy, Drama;89;USA, Australia;Brooke Anderson
tt0959306;Reach Me;2014;Comedy, Crime, Drama;95;USA;John Herzfeld
tt0959329;Nine Dead;2010;Crime, Drama, Horror;98;USA;Chris Shadley
tt0960066;The Black Waters of Echo's Pond;2009;Fantasy, Horror, Thriller;89;USA;Gabriel Bologna
tt0960097;Wake;2009;Comedy, Drama, Romance;97;USA;Ellie Kanner
tt0960098;Winter of Frozen Dreams;2009;Crime, Drama;92;USA;Eric Mandelbaum
tt0960741;The Canyon;2009;Thriller;102;USA;Richard Harrah
tt0960886;You;2009;Drama;84;USA;Melora Hardin
tt0961097;Un monstre Ã  Paris;2011;Animation, Adventure, Comedy;90;France;Bibo Bergeron
tt0961722;Cabin Fever 2: Spring Fever;2009;Horror;86;USA;Ti West
tt0962736;The Young Victoria;2009;Biography, Drama, History;105;UK, USA;Jean-Marc VallÃ©e
tt0962764;Dom Solntsa;2010;Drama;110;Russia;Garik Sukachyov
tt0963177;Made in Romania;2010;Comedy;95;UK;Guy J. Louthan
tt0963178;The International;2009;Action, Crime, Drama;118;USA, Germany, UK, France;Tom Tykwer
tt0963965;Dolan's Cadillac;2009;Crime, Thriller;89;Canada, UK;Jeff Beesley
tt0963966;The Sorcerer's Apprentice;2010;Action, Adventure, Family;109;USA;Jon Turteltaub
tt0964179;B-Girl;2009;Drama, Music, Romance;88;USA;Emily Dell
tt0964185;Tetro;2009;Drama;127;USA, Argentina, Spain, Italy;Francis Ford Coppola
tt0964517;The Fighter;2010;Biography, Drama, Sport;116;USA;David O. Russell
tt0965375;Breaking Point;2009;Action, Crime, Drama;93;USA;Jeff Celentano
tt0965429;L'imbroglio nel lenzuolo;2010;Comedy, Romance;105;Italy, Spain;Alfonso Arau
tt0968264;The Conspirator;2010;Crime, Drama, History;122;USA;Robert Redford
tt0969332;SaxÃ¡na a Lexikon kouzel;2011;Animation, Comedy, Family;90;Czech Republic;VÃ¡clav VorlÃ­cek
tt0969336;Short Cut to Hollywood;2009;Comedy;94;Germany;Marcus Mittermeier, Jan Henrik Stahlberg
tt0969345;Strange Frame: Love & Sax;2012;Animation, Crime, Music;98;USA;G.B. Hajim
tt0969653;White Wall;2010;Action, Mystery, Sci-Fi;91;USA;James Boss
tt0970179;Hugo;2011;Drama, Family, Fantasy;126;UK, USA, France;Martin Scorsese
tt0970452;Solomon Kane;2009;Action, Adventure, Crime;104;Czech Republic, UK, France;M.J. Bassett
tt0970866;Little Fockers;2010;Comedy, Romance;98;USA;Paul Weitz
tt0970926;The Chosen One;2010;Comedy, Drama;101;USA;Rob Schneider
tt0971209;A Perfect Getaway;2009;Action, Adventure, Drama;98;USA;David Twohy
tt0972544;Back Roads;2018;Crime, Drama, Thriller;101;USA;Alex Pettyfer
tt0972558;Obitaemyy ostrov;2009;Action, Adventure, Sci-Fi;115;Russia;Fedor Bondarchuk
tt0972855;Modus Operandi;2009;Crime, Thriller;80;USA;Frankie Latina
tt0973785;The Bridge to Nowhere;2009;Crime, Drama;105;USA;Blair Underwood
tt0973809;Headhunter: The Assessment Weekend;2010;Action, Thriller;93;Germany;Sebastian Panneck
tt0973836;Fragment;2009;Horror, Sci-Fi, Thriller;88;Australia;Andrew Miles
tt0974014;Creation;2009;Biography, Drama, Romance;108;UK;Jon Amiel
tt0974015;Justice League;2017;Action, Adventure, Fantasy;120;USA, Canada, UK;Zack Snyder
tt0974584;The Land of the Astronauts;2010;Drama;102;USA;Carl Colpaert
tt0974661;17 Again;2009;Comedy, Drama, Fantasy;102;USA;Burr Steers
tt0974662;The Velveteen Rabbit;2009;Animation, Drama, Family;97;USA;Michael Landon Jr.
tt0975645;Hitchcock;2012;Biography, Comedy, Drama;98;USA, UK;Sacha Gervasi
tt0975699;Minty: The Assassin;2009;Action, Adventure, Comedy;80;USA;Eugene Baldovino
tt0975738;Sinatra Club;2010;Action, Biography, Crime;88;USA;James Quattrochi
tt0976222;Bandslam;2009;Comedy, Drama, Family;111;USA;Todd Graff
tt0976238;Old Dogs;2009;Comedy, Family;88;USA;Walt Becker
tt0976246;Staten Island;2009;Comedy, Crime, Drama;96;France, USA;James DeMonaco
tt0977658;Interception;2009;Action;107;USA;John Will Clay, Turner Clay
tt0977855;Fair Game;2010;Biography, Drama, Thriller;108;USA, United Arab Emirates;Doug Liman
tt0978762;Mary and Max;2009;Animation, Comedy, Drama;92;Australia;Adam Elliot
tt0978764;Sucker Punch;2011;Action, Adventure, Fantasy;110;USA, Canada;Zack Snyder
tt0979434;Lottery Ticket;2010;Comedy;99;USA;Erik White
tt0980970;The Chronicles of Narnia: The Voyage of the Dawn Treader;2010;Adventure, Family, Fantasy;113;USA, UK;Michael Apted
tt0980999;Four;2012;Drama, Romance;75;USA;Joshua Sanchez
tt0981042;Like Dandelion Dust;2009;Drama;100;USA;Jon Gunn
tt0981286;Funkytown;2011;Drama, Music;132;Canada;Daniel Roby
tt0983193;The Adventures of Tintin;2011;Animation, Action, Adventure;107;USA, New Zealand, UK;Steven Spielberg
tt0983250;You're Nobody 'til Somebody Kills You;2012;Horror, Thriller;86;USA;Michael A. Pinckney
tt0984210;Multiple Sarcasms;2010;Drama;97;USA;Brooks Branch
tt0985049;Bounty;2009;Western;90;USA;Jared Isham
tt0985058;Metropia;2009;Animation, Drama, Mystery;86;Sweden, Denmark, Norway;Tarik Saleh
tt0985060;Night Crawlers;2009;Comedy, Horror;76;USA;Benjamin Wilbanks
tt0985694;Machete;2010;Action, Crime, Thriller;105;USA;Ethan Maniquis, Robert Rodriguez
tt0985695;The Smell of Success;2009;Comedy;96;USA;Michael Polish
tt0986220;Cadavres;2009;Comedy, Thriller;117;Canada;Erik Canuel
tt0986263;Surrogates;2009;Action, Crime, Sci-Fi;89;USA;Jonathan Mostow
tt0986361;Maaginen kristalli;2011;Animation, Adventure, Comedy;80;Finland, Belgium;Antti Haikala
tt0988045;Sherlock Holmes;2009;Action, Adventure, Crime;128;USA, Germany, UK;Guy Ritchie
tt0988655;A Flat;2010;Drama, Horror, Romance;103;India;Hemant Madhukar
tt0989007;Jean Charles;2009;Biography, Drama;93;UK, Brazil;Henrique Goldman
tt0989757;Dear John;2010;Drama, Romance, War;108;USA;Lasse HallstrÃ¶m
tt0990359;Black;2009;Action, Crime, Drama;115;France;Pierre Laffargue
tt0990363;Detention;2010;Horror, Thriller;81;USA;James D.R. Hickox
tt0990407;The Green Hornet;2011;Action, Comedy, Crime;119;USA;Michel Gondry
tt0991174;Ingenious;2009;Comedy, Drama, Romance;85;USA;Jeff Balsmeyer
tt0993841;Dead Air;2009;Horror, Sci-Fi, Thriller;90;USA;Corbin Bernsen
tt0993842;Hanna;2011;Action, Drama, Thriller;111;USA, UK, Germany;Joe Wright
tt0993846;The Wolf of Wall Street;2013;Biography, Crime, Drama;180;USA;Martin Scorsese
tt0994917;Adventure Scouts;2010;Action, Adventure, Comedy;83;USA;Jim Fitzpatrick
tt0995063;Community College;2009;Comedy;80;USA;Tommy Avallone
tt0995845;The Courier;2012;Action, Crime, Drama;95;USA;Hany Abu-Assad
tt0995850;Vision - Aus dem Leben der Hildegard von Bingen;2009;Biography, Drama, History;110;Germany, France;Margarethe von Trotta
tt0995851;In Her Skin;2009;Drama, Thriller;107;Australia;Simone North
tt0995868;PelÃ©: Birth of a Legend;2016;Biography, Drama, Sport;107;USA;Jeff Zimbalist, Michael Zimbalist
tt0996664;The Extendables;2014;Comedy;84;USA;Brian Thompson
tt0996958;Legend of the Red Reaper;2013;Action, Adventure, Fantasy;99;Canada, USA, Germany;Tara Cardinal
tt0997035;BibliothÃ¨que Pascal;2010;Drama;105;Germany, Hungary, UK, Romania;Szabolcs Hajdu
tt0997038;The Butcher;2009;Action, Thriller;95;USA;Jesse V. Johnson
tt0997057;An Englishman in New York;2009;Drama;75;UK;Richard Laxton
tt0997143;Bled;2009;Horror;95;USA;Christopher Hutson
